2M.10.2	2M.10.4	2M.6.1	2M.9.2	2R.10.4	2R.6.1	2M.7.2	1R.8.2	1R.8.3	2M.10.3	1M.6.4	1M.9.3	2R.9.2	2R.9.4	2M.7.3	2R.7.1	2R.10.1	2M.6.4	1R.6.2	2R.8.3	2R.10.3	2R.6.4	2R.9.1	1M.9.2	2R.10.2	2R.7.2	1R.6.4	1M.7.1	2R.8.2	2M.7.1	1R.10.1	2M.8.4	2M.10.1	2M.9.4	1R.9.1	1M.7.2	1R.7.4	1R.7.1	2R.9.3	1R.7.2	2M.9.3	2R.6.2	2R.8.1	1M.7.3	1M.8.1	1M.8.2	2M.8.2	1R.10.4	1R.9.3	2M.8.3	2R.7.3	2R.7.4	2M.6.2	1M.10.4	2M.8.1	1M.9.4	2R.8.4	1R.10.2	2M.9.1	1R.8.4	1R.10.3	1M.6.3	1R.9.2	1M.10.1	1R.8.1	2R.6.3	1R.6.1	2M.6.3	1M.8.4	1R.7.3	1R.9.4	1M.10.2	1R.6.3	1M.6.2	1M.6.1	1M.10.3	1M.9.1	1M.8.3	1M.7.4	3M.10.1	3R.10.4	3M.8.3	3R.6.3	3R.7.4	3R.9.3	3R.7.1	3R.6.1	3R.10.2	3R.9.4	Input2	3M.7.3	3R.8.2	3R.10.1	3M.6.2	3R.7.2	3R.9.1	3R.8.3	3M.8.2	3M.9.2	3M.7.4	3R.10.3	3M.7.1	3R.7.3	3R.9.2	3M.10.3	3R.6.4	3M.10.4	3M.9.4	3R.6.2	3M.6.1	3M.6.4	Input1	3M.10.2	3M.8.4	3R.8.1	3R.8.4	3M.9.3	3M.9.1	3M.8.1	3M.7.2	Input3
2M.8.4	0.10436431989802472	0.10366944487718752	0.1064238404754636	0.08852487453401875	0.14264009437154418	0.1656447373392272	0.13365809279147142	0.17104368540850962	0.19530826597725673	0.10478787573125599	0.1529354498943205	0.1698369093846813	0.1526894538079093	0.14934079180507775	0.11319439994348592	0.1823029052317525	0.17266217422400074	0.10342856817675387	0.1700907242036672	0.14411561169193987	0.16868081630697465	0.16573583920345977	0.15936774322997596	0.18690314572860225	0.16681070090160993	0.1646995601336026	0.17844619240925058	0.14401446311544144	0.1688722735237497	0.12385245950968284	0.21054117798411628	0.0	0.10296817610167658	0.10467657528042255	0.17064143973437504	0.1273912709763237	0.20369967000902325	0.17464585844173275	0.1510363323803057	0.17947874484946783	0.11259788493506605	0.16080288103652937	0.15302596181666758	0.13067450916266776	0.15226970404378515	0.13387809555574084	0.07442637609647115	0.17676676147613152	0.17797964065057928	0.0896488515667431	0.17497376101816922	0.1532508610516214	0.09222666020075737	0.16861857018204393	0.10787874872836832	0.13792356726536315	0.14448712330690194	0.1813738089597509	0.11241017367490598	0.16629579328968408	0.1698020350188453	0.1431574273056536	0.1721678721506893	0.1389375183974468	0.16994914879698916	0.1605605860593939	0.1715847102304724	0.09824663026128545	0.2163637058785394	0.1789175354772808	0.167706044972875	0.1900470160649494	0.181067390665698	0.15079848555393538	0.15509687522269258	0.13355109002803117	0.2127787431455882	0.21695953509520258	0.1373929973526938	0.12158506077263952	0.18552938790102388	0.13930789428594753	0.17013036474830917	0.20293331525950264	0.16715701145619713	0.20054463263605518	0.17541762801931665	0.1652765605279681	0.1807281814703282	0.30579901727442194	0.14512998415270842	0.16646319314627947	0.1456186455136345	0.14017307178661145	0.20681621378616943	0.16405444875843983	0.18443859383152106	0.13483668919131103	0.13758818948392604	0.15693263977196495	0.1733153897712248	0.15789998777005784	0.20300502552040736	0.1714998504177295	0.12806279910260535	0.17107600595605948	0.13754486706746857	0.12984649683541577	0.17190192657914	0.1440535056242313	0.147812182933512	0.3112190461923875	0.13104030086496013	0.13136116008014803	0.18518278526201243	0.179334823926319	0.1260188521337678	0.13530710524694353	0.16548593199913492	0.15576582815237694	0.3194188763556383
2M.10.1	0.08204793768123927	0.07123891737031764	0.07739544059263938	0.0925726769457715	0.12814125139728066	0.15458371324644188	0.12701762455321042	0.16640918275756864	0.19831264623924352	0.07828101973713383	0.12464019439726848	0.16228247268726295	0.15403320970914317	0.13082715643989565	0.12146205087241528	0.18149250253221194	0.1498894138998253	0.08024625597095959	0.15749976020230666	0.15399021371019236	0.15603940718344053	0.15207706301497811	0.15038843521668385	0.15048731545026928	0.14277444410945317	0.17923464475980777	0.1640560893137225	0.14270772945281637	0.16761535284504292	0.11889878760848568	0.17766898822157515	0.10296817610167658	0.0	0.1001040472575369	0.14631768571451803	0.15019669510490888	0.20540809140401342	0.15776823200106904	0.1286619848116987	0.17999232857214423	0.09952407948102053	0.14735312647025975	0.1566014417387016	0.15071259138546692	0.18050934808013172	0.1474430742602097	0.09346044921982115	0.17006316666505197	0.1704171309967472	0.11092018740181564	0.1744491112297732	0.1539299713783597	0.07199970578927864	0.1339356920013754	0.1196872049196406	0.1414784638174553	0.14810375177842267	0.16899601694715155	0.08418328572041016	0.15975481587909748	0.16404804621023766	0.13151259177335478	0.15580186719887065	0.13233998247818962	0.17879562493706008	0.1585180562179683	0.1591872362528776	0.07864485974437413	0.23373142169500402	0.1819714880226064	0.16172811362090045	0.18546235607839107	0.15851247139595764	0.14197926924448293	0.13918375101469802	0.12956900908405225	0.18440001672460105	0.23901599375586513	0.13902668189558315	0.13195517551123048	0.16339190947994214	0.16834074707313443	0.16039498851535647	0.19613015408704393	0.15082903328103964	0.20129742180342888	0.16493994390375943	0.1625369129083499	0.1612589165704925	0.2946449308296613	0.15949855281813075	0.1769230592404956	0.14287119735192405	0.14792467183969213	0.20231963463256686	0.1588177422184329	0.1743582978442723	0.1410311900718202	0.12068737752922785	0.15562245735317307	0.15882107796874967	0.14716054536353915	0.19032838381531317	0.1574596851427334	0.11907480789303972	0.15374900446308387	0.1172782454475058	0.1469417961639496	0.1628664123838034	0.14302026428812545	0.13904020334797382	0.29166443691146	0.11920435973039432	0.1563941907867455	0.17855607762232176	0.1772260363449583	0.10296232971509708	0.16032734671475493	0.1869700276855938	0.1547622206445553	0.30255666964170636
2M.9.4	0.0964225171699857	0.09795332640320503	0.0846994157718279	0.0786781573563147	0.12809084298502996	0.1384017122416017	0.13674578036048088	0.15887905609895941	0.1817826300283661	0.0810646118513192	0.15953805537117083	0.15417057579907578	0.1137728413258682	0.12072985605011402	0.11167701480900537	0.16369889291677162	0.14500218782364105	0.1002083077571498	0.15846196554317632	0.1324960204356039	0.14355716379196026	0.13898938682955658	0.1331598195697801	0.16776851795471406	0.12695104071260446	0.15536773992647251	0.16342103998147103	0.1389642908149912	0.14368852584966146	0.11639525445652879	0.20161447063548749	0.10467657528042255	0.1001040472575369	0.0	0.16114600974806914	0.14430906623680634	0.1877222346785061	0.15501834909066892	0.12140402804881466	0.17385436080612277	0.08291340680340589	0.13436329921534357	0.1363637490922285	0.13816220957610703	0.178486557165568	0.1573136077551393	0.08361251184041901	0.1640621142816447	0.16695264860835612	0.11120202923966735	0.16763674755191282	0.15654618553352756	0.08255264293478558	0.1771240026733778	0.12946107943941035	0.16581207526423428	0.11142427646608762	0.1622763189729743	0.07960843562460629	0.15301383079678535	0.16535692039588612	0.1412143349158953	0.16309470596999712	0.14005549841938156	0.14872777235793366	0.13738789237074492	0.15218391239842494	0.09021178190472995	0.23132748253575683	0.17471662826243164	0.16163294819772514	0.19502157482049062	0.18218554032355472	0.12224714041793443	0.14807061498204357	0.13860420365081486	0.2076829625071341	0.2327554238469723	0.15525970095003186	0.12475822854416675	0.1633617444440577	0.14939026099786867	0.1532552692717486	0.20077037740960232	0.15710092399433698	0.1960360695144765	0.15641758727988278	0.14354122511803472	0.1505028009156124	0.2796359919500095	0.1478205662406114	0.15342643964531597	0.13942781164722587	0.16129506452125936	0.20462388050566627	0.14475115446414424	0.15175370227678595	0.1675999863897092	0.13905596933272005	0.17052550558169005	0.15739568770298074	0.16787692334747922	0.18605427833592372	0.1514695580762553	0.136099185077137	0.14689257148387136	0.1274414398347867	0.14135438708087605	0.15214915174184465	0.13928462723113896	0.14659226038682102	0.2788214897453466	0.1266167763050522	0.14907216513383675	0.17094149977454143	0.16174122861932472	0.12945523059562705	0.15950548960119867	0.1977707835988566	0.1618594344007009	0.29159049157051414
1R.9.1	0.14455900585599754	0.15210663709569733	0.15000476466545393	0.14977636489627974	0.1263872926959854	0.13729575434438543	0.19526859562761983	0.10275626486206062	0.12317952487849344	0.15113849533213988	0.16847244426571417	0.169089896677597	0.12545416086405187	0.11794915248713495	0.1766565286649536	0.16069731993166944	0.15132037627961076	0.176261571837859	0.09639872250956878	0.13915953225273456	0.14684649285444584	0.14046061394320838	0.12594471430196735	0.15980411543588874	0.12792505252346714	0.15891501086876494	0.07695987886361443	0.19485774028847816	0.1445593368392741	0.17522918834217446	0.09954317767139974	0.17064143973437504	0.14631768571451803	0.16114600974806914	0.0	0.18954523724882658	0.17819072834068034	0.15544294218204177	0.12040308683599311	0.15963535410657928	0.16393640890201888	0.1315200575428245	0.1503502996484112	0.20801731780820443	0.19535852190390077	0.21802993991302283	0.1514821700809439	0.07663131266818793	0.07381648580762872	0.17089343654200118	0.17429144140555067	0.15305423670750917	0.15282173248684552	0.17593279294947758	0.18884822789928643	0.16682018327825685	0.13933127763107497	0.09641634239704851	0.16883937183669487	0.09792707538852077	0.07911887555154377	0.16710810077944255	0.0777216517569378	0.14618199055147135	0.0953752766960042	0.14123292663266354	0.08903429622517976	0.15296225385520393	0.25784194408307876	0.1802973811349375	0.08716938886284573	0.21099274725459044	0.09486041538670399	0.18883801087452928	0.15277707901502602	0.14965422697383252	0.20618815524922998	0.2829201125287731	0.17805243245174684	0.16333251002877935	0.11752700903316386	0.18826960484599004	0.10873346208330308	0.15483657676637366	0.10465684409167533	0.15288137859937817	0.10686262160772139	0.10046821148058205	0.10036311917671732	0.30163813163733977	0.18412724464325128	0.10472464181996366	0.09047291676544242	0.19313525094200698	0.1719316189347659	0.10124464441033282	0.11434831293861393	0.18866878039501148	0.18572412621292347	0.16083232433651173	0.09678856966351247	0.15244284269593883	0.16728861765785213	0.10678489911639721	0.1814635644294642	0.0942822429654773	0.1315763350287712	0.1957888462192508	0.10809700078273284	0.20277497424083252	0.17073546633476439	0.27632092673594444	0.17072001693268907	0.18914251671867124	0.11762024338079458	0.11917279849134171	0.14605985456947204	0.19908728536558348	0.21466148517000158	0.17728868178831067	0.29779889496349876
1M.7.2	0.14999150343733228	0.13640050402554874	0.13983926073213607	0.13473719527930614	0.18346241301173016	0.19712147950731113	0.10677228655506328	0.17841510560461693	0.20814242921174184	0.16008815004178895	0.17213322613706797	0.19541256726449535	0.17922777178732927	0.17668087556957116	0.1103725667621732	0.19087160222826663	0.21259568091013675	0.17100282397509303	0.1869846553693374	0.17003315719380246	0.19940243235783475	0.20681940232883755	0.19117242339216062	0.19375556614759584	0.19071824799217105	0.19221134954153613	0.1964645571117655	0.09933080092385004	0.18830144815674668	0.11878071563979056	0.21970972205930547	0.1273912709763237	0.15019669510490888	0.14430906623680634	0.18954523724882658	0.0	0.19091829884077188	0.1650423088860974	0.17411044149830848	0.1888188377290828	0.14840373895844816	0.18195482052509032	0.19200680338434878	0.11522949948196222	0.14250233134054016	0.1526447361089301	0.12665460645239612	0.2138575461467567	0.19979440752606323	0.13518728279723544	0.1891471867757218	0.15821616123178145	0.11854697700364253	0.18667783836053609	0.14940154262314964	0.17359022843176725	0.18212054073433984	0.20146315357471592	0.14410336263077622	0.19635235682881055	0.20076775031795174	0.16237035977310585	0.19906158257383072	0.15425511400024122	0.19431084636222457	0.19612237870054222	0.19979881721323858	0.16236244885005507	0.2473135503061868	0.18525807996316407	0.18914265891197646	0.17657838177497723	0.19302097446415997	0.14594767208866177	0.17148319705140094	0.16158741054471054	0.20942320882365525	0.21828600415833718	0.10805304558959793	0.1443124126079251	0.21102102522835117	0.16601738754878378	0.21039817532287133	0.20278058993116485	0.18946810708022627	0.20277541294971393	0.2056299515490817	0.19117619587682722	0.19826909400742268	0.3306247058201515	0.13058004642604398	0.20170197812766227	0.17873259670854746	0.1589681234849984	0.2072994327096207	0.18873427505629053	0.2150257373226118	0.16043419076201806	0.1662851147648626	0.13916246364757168	0.20172135686124035	0.1503712421413301	0.21089750495415202	0.18717769200526518	0.17751031828379307	0.19566638874586553	0.15126968498995125	0.15540838719483072	0.20522176667787073	0.17169631787416645	0.17285793196498964	0.32884544190866183	0.14962994292017057	0.14104204776211085	0.21520546402265525	0.21442432484426271	0.14815047107238113	0.14528499758134333	0.17259529063390458	0.14698180562568977	0.3458285676017913
1R.7.4	0.20383722557171605	0.18857465934362402	0.18994010792467264	0.19211233426914354	0.1553673875336096	0.13570978386589053	0.1956998002546345	0.15880799136210802	0.18407894459892746	0.19192822546461025	0.2470577840237107	0.2616796466165545	0.15527153709852667	0.13920973732452985	0.16920081151781233	0.08291381382089681	0.1691930948617298	0.2001509931415259	0.17050533264670836	0.14068776050054496	0.1577724652719468	0.15710152643599606	0.14189521381361375	0.23970021987407647	0.14990653835011825	0.11158134491267738	0.18686163708208028	0.19071949450354428	0.1462552714239235	0.17095154757826528	0.21309126745198434	0.20369967000902325	0.20540809140401342	0.1877222346785061	0.17819072834068034	0.19091829884077188	0.0	0.10439430559027241	0.1507018730197609	0.1098252142179361	0.20177745434058972	0.1351123777158846	0.1472043570380762	0.21378658572198736	0.23314079218623013	0.24892460826730803	0.1698534091471977	0.19454127864852586	0.16993695140700465	0.17821821389112258	0.1283596514400369	0.09242566221608886	0.19246911183377344	0.2562622883873346	0.2098397115014879	0.25707083358258054	0.14956706128346223	0.16918446376411025	0.19509808500980313	0.18682785761607387	0.19829050025919434	0.23132942843933685	0.17656108333921272	0.21672773709396836	0.14679382005542824	0.13397065408195374	0.15838125104446968	0.19416673997916695	0.2851470402763131	0.10290052091739521	0.1811887357903442	0.2741307590208125	0.18175853763033936	0.22060246703306471	0.23453930120383074	0.22312230298546548	0.26384494994832225	0.3107714208954347	0.2046687755486629	0.21720926697366352	0.19670063288293305	0.2438646637762847	0.17671806247870664	0.16767252227496288	0.19172046277269342	0.169254260974075	0.16922725237389455	0.17808610335685096	0.1799559739816162	0.3196607117995136	0.2400527849457225	0.17742660356423212	0.1687027595261985	0.2424894401290915	0.17742012776530935	0.19114806635359952	0.17872983393194206	0.24711496540364833	0.23803082885381727	0.2210978814150124	0.18490951624694663	0.21011798160555412	0.18462031434761217	0.18585945214611124	0.2586697637107829	0.1732785540414703	0.20392162492425203	0.24715990767508272	0.17267713070968554	0.2474857258254875	0.22853197865949856	0.3247725725518139	0.2261811337794549	0.2278568172759209	0.19262197961266564	0.1894331519200297	0.21857243175459745	0.2556095292162886	0.26642899480679316	0.22198924652448385	0.3355304558889155
1R.7.1	0.1584954991435505	0.14898169584185028	0.16560869110144943	0.16143096340355317	0.1100773071836891	0.1080435984707591	0.1692469422575654	0.14256983928902028	0.1504126080274432	0.15544807377050998	0.204369676402304	0.22129970828033224	0.12948273960419232	0.11984798953688439	0.1541615515594501	0.08187804154667201	0.1455373382864224	0.16682559016455703	0.14766617292772738	0.12625271561756055	0.12212850482738088	0.12414313712988286	0.11748351129111373	0.20055422339364395	0.1187651609565424	0.11290604434477959	0.15075034121808364	0.16927256503116217	0.13117141882600858	0.14789223482028277	0.16502727771871828	0.17464585844173275	0.15776823200106904	0.15501834909066892	0.15544294218204177	0.1650423088860974	0.10439430559027241	0.0	0.12398221973826302	0.08691107287306354	0.18434509970365814	0.09639672985624761	0.12447879015073572	0.17490324868311138	0.20006262123336485	0.2071016141447001	0.1562522269928734	0.16044689979010812	0.14770624416206976	0.14687608065024235	0.09245439076826081	0.0872373226065607	0.1512001834491326	0.2128699357133182	0.19190301994040312	0.21518209246433356	0.13141301213282505	0.1391154747942305	0.14751517627818012	0.14577638437255744	0.1504359857522557	0.19746582395962875	0.15488457403018474	0.1996706327399194	0.14782041780541533	0.11939864428942361	0.13237372456495788	0.16196190285317877	0.2699038807947432	0.07826609818029565	0.14998458575137077	0.23886354658413994	0.155765047999311	0.20067172955997428	0.1992257929790166	0.1976736087256256	0.23017579603664529	0.2847749631827687	0.18935953442672512	0.1877446385727211	0.15921346875121303	0.20154171097474513	0.13715040586099853	0.143473079858165	0.14254149894340526	0.14411536362580213	0.13163499995105926	0.1486066967737393	0.1472446416549454	0.3036312644006617	0.2040174698764974	0.1379812297311349	0.1377206041089979	0.19934756566846698	0.15314587664428272	0.1558640193771202	0.14094678764431318	0.2049000252022719	0.1994730720623485	0.19155429831610238	0.14864573663970296	0.18446666330521985	0.14240550107600844	0.14017659863222992	0.2033689128784328	0.13497652983334765	0.16942256288877083	0.19435695204883602	0.14226956870669696	0.20798953830929326	0.2075993949901391	0.29932904532230564	0.19049136695449856	0.20111033046124938	0.13969300214328284	0.15339115370544013	0.17629359137560624	0.21324235347997478	0.2285317373636045	0.1920443822744921	0.3072673304000125
2R.9.3	0.13350210201953244	0.11831600291221556	0.1268841718830308	0.12636787613016107	0.07846749040901074	0.08284233161839501	0.17564962257417147	0.12208939175137201	0.15050133805065655	0.11370119760908176	0.19029388162357191	0.20667461290340808	0.0733373727388633	0.061403289881877064	0.13401755159421802	0.12309019427074981	0.08987127122344897	0.1352268704221189	0.10941794057025077	0.10264815547739374	0.10552348533491449	0.09414359281205434	0.059853497606058466	0.19429448857367582	0.08599016705970335	0.11325526422017816	0.1289036667423864	0.183787763609989	0.11120060712388016	0.14688865788942615	0.1617806304039695	0.1510363323803057	0.1286619848116987	0.12140402804881466	0.12040308683599311	0.17411044149830848	0.1507018730197609	0.12398221973826302	0.0	0.11413745539407466	0.14880247766470908	0.08723328875257769	0.10031915230403654	0.1877681251529843	0.21513836183356025	0.21656409567149204	0.13142580692999595	0.1406853679831192	0.12328145324371875	0.13526453744920383	0.12931587563884173	0.1294641420571195	0.12222123078348637	0.20543710817677927	0.17868121940610932	0.20595465901763801	0.08712562883505143	0.1305128743375237	0.1245944071598279	0.1295863128185828	0.12087321810693845	0.19241375938962768	0.12390030119152601	0.18664026060853384	0.12754240505030834	0.09362309887914273	0.10732600539567175	0.13761742078027744	0.28150534401385235	0.1418289151808137	0.13858038973450648	0.24616321290478846	0.14608354852855193	0.19871499919776772	0.1802183668737511	0.17170266428005146	0.24601422082887828	0.3052829182616027	0.1938886907110183	0.1762668131920469	0.10426783990672314	0.1904796799708868	0.09569824232677797	0.15882824726771064	0.09864291444378705	0.15041563895427176	0.0941125893267804	0.1023828962455708	0.09428498537893057	0.2542292470714845	0.20038188145322514	0.10057952806216976	0.09963857092534192	0.19923465712578503	0.16644433859496746	0.11108578950863165	0.10549187322572308	0.1986790170452886	0.19335109118875207	0.19297822399256392	0.10536889941066187	0.17544072022244347	0.17023356485051586	0.09910548071323134	0.19832660884014258	0.08802704499389934	0.13562478444344758	0.1915438877899007	0.11188195793881262	0.21159546688099728	0.19522968959320888	0.253175529250492	0.15757016921111086	0.1951967761194293	0.12170081627210727	0.11721134700943564	0.1594959611425457	0.2040239315293448	0.24224790224621653	0.171213506814584	0.27112373781411914
1R.7.2	0.1873005156904169	0.16374153677326497	0.1783913635310042	0.16786581009654208	0.12991657697035328	0.11651589715622643	0.18820329086590767	0.14328653254860127	0.16378601759192607	0.17198389024541075	0.2318488343517396	0.23693996153044386	0.1392595365132084	0.12084208819612743	0.14785421946891728	0.09795902432345853	0.13784346855444754	0.1824494278488631	0.15529808085688232	0.13868638698133004	0.13144935029613763	0.14228376620786307	0.1341536762983147	0.2340439798424287	0.14344671110543328	0.10272022806407827	0.16396538669432156	0.19699032541915143	0.1324909747292419	0.16063569483110163	0.18172024546295554	0.17947874484946783	0.17999232857214423	0.17385436080612277	0.15963535410657928	0.1888188377290828	0.1098252142179361	0.08691107287306354	0.11413745539407466	0.0	0.20372896299957813	0.11029360819319155	0.13126088032403288	0.2019407407195395	0.21645362862892317	0.23425599590863344	0.1655552036723028	0.17173973541558019	0.15864376843474742	0.15923346426160298	0.09653795152066537	0.10233350909027432	0.1804030265757367	0.23456962145224197	0.20554440138153832	0.22795636278623382	0.1229115626899141	0.17046864859839572	0.16336961198169608	0.1555512546449005	0.16286919208206668	0.23514313959956754	0.1590803627296723	0.21115436002287744	0.14572854409317354	0.12102762327529072	0.14903910582591381	0.17357638807663284	0.297108118169741	0.08836433171886995	0.1769445608293388	0.2578585932054429	0.1879675476981345	0.23507328920791545	0.21665028538157266	0.2013133368525037	0.2616982564087824	0.3031209535016772	0.2023495125805916	0.217376234045184	0.16684262796902036	0.2109765491838479	0.14697186255636716	0.15270431560360007	0.16646353057828284	0.14168772664068327	0.15310231273350108	0.15486508779554817	0.15879042033260624	0.2921990267572627	0.22389282867711677	0.14292964144652837	0.14373760936893773	0.22428590925119105	0.15925238132519118	0.17454577562469448	0.1477415727698558	0.22489582454147192	0.23243502867108867	0.21739124619535005	0.16081101274345785	0.20220206874079222	0.1568008136379504	0.16002169895576437	0.23612673942570342	0.1449762259329768	0.19451046328050703	0.22188964147614143	0.15505544344040467	0.24199633721625005	0.23496301175687953	0.3030609311686359	0.2044879780825279	0.23310656103044539	0.15234547453787023	0.16132375502131724	0.2075424124377827	0.2448941311199469	0.2417740958108637	0.20662513157692036	0.3017427790367463
2M.9.3	0.0996393103597968	0.09810443165153608	0.08311121146689779	0.07248048069540065	0.15222321896596303	0.1641325449092096	0.1503922213726544	0.17108015516400815	0.18148647772094087	0.1044726027972308	0.14443341100287072	0.16991230377443706	0.13759435914986723	0.13034194264791232	0.1238976395362111	0.19733735069975974	0.16298881568867782	0.09871282410688635	0.16713998636417765	0.14553981694503326	0.17372567976644052	0.17165538953839646	0.15894933912321688	0.1490301762348853	0.155446511507769	0.18372378544098705	0.17556250632823728	0.15393483099062355	0.16373595620758488	0.13549673777131485	0.2004671232427765	0.11259788493506605	0.09952407948102053	0.08291340680340589	0.16393640890201888	0.14840373895844816	0.20177745434058972	0.18434509970365814	0.14880247766470908	0.20372896299957813	0.0	0.16562227062834706	0.16491981006226175	0.15592515592515593	0.17233705362297722	0.15988764438367317	0.09354128435560201	0.18044025102108788	0.16552678682883198	0.10578827824047106	0.20089927542033756	0.18514428028099814	0.07398982311755178	0.14778790269924597	0.12624956934044254	0.15069008114707802	0.1433172633889926	0.17096681981038447	0.09892820309708748	0.17195210100869243	0.17824223966468156	0.13517084354552444	0.16307315126944427	0.1450130327682513	0.1607415784894546	0.17094234344951464	0.17561992472514043	0.09948475281913995	0.21660204755307644	0.19733055966980173	0.14715896151218402	0.18890255577803322	0.1727313287806778	0.11967820641799116	0.15134389588265043	0.14011839962733955	0.1997148156314893	0.21684610911677837	0.14933320928396998	0.12187085021986016	0.16874760330371497	0.15273821934273207	0.17140151365833983	0.2114006216536102	0.1571446668620526	0.21243462298673813	0.16563614692620168	0.14998619627398674	0.15260367998187502	0.28086351276040145	0.15281830080826359	0.1756909399593996	0.15235441929266294	0.15157225375945965	0.21702903070061325	0.14056916110684844	0.17468094077653434	0.1474162843804943	0.11608092282949686	0.16282518633438628	0.1593632925900395	0.1554109907245325	0.20669507764936615	0.15250737892336702	0.11972399369382028	0.1603463767216982	0.11312931486026873	0.14117632438734515	0.16368967741655988	0.12155862230508106	0.1311200952859844	0.2818399763819955	0.11749706220785774	0.1501174490666982	0.1904465290658824	0.17619128108353144	0.1016654805384229	0.14745948998327948	0.17968314954825704	0.16534780010825179	0.2930987639457226
2R.6.2	0.14177956025685357	0.12507711986525927	0.12966023387669687	0.1357478589265301	0.08217934310558307	0.06723843551362002	0.17969696192867168	0.13274838609188083	0.15765025858173323	0.13302585192546657	0.1907975036485997	0.2076845502147871	0.08913670581218507	0.07618390407439632	0.15772421087307065	0.10911228381106147	0.10008074932233223	0.14891891162922963	0.12418217241595672	0.10827077308475407	0.10581672053706176	0.07988423796991054	0.08820328134185482	0.1932968024669967	0.08140853900207694	0.12158302632529437	0.1422139487997202	0.18741586458182247	0.10096195170462688	0.15057174639572393	0.1648537332347661	0.16080288103652937	0.14735312647025975	0.13436329921534357	0.1315200575428245	0.18195482052509032	0.1351123777158846	0.09639672985624761	0.08723328875257769	0.11029360819319155	0.16562227062834706	0.0	0.10365835254058459	0.19639737319084583	0.21510153850242814	0.2179415856357348	0.14924303681630044	0.14941107655412	0.13323204605298555	0.14495658296700037	0.11801655861757036	0.11894613852542399	0.13156726174163294	0.22217665519034355	0.18480351783088048	0.22267796712417048	0.09579792531242953	0.12182714793686433	0.13292746076450776	0.12676297420807944	0.14206538832668755	0.2014708713198774	0.12836770953040239	0.1965816235537333	0.12193079507007346	0.08134977354933366	0.10963205727615358	0.14185302292198054	0.2883686305741592	0.11443731354737008	0.14281867128523792	0.259119216048539	0.13635901126593053	0.20738942390119397	0.1950765469207389	0.18110054483464658	0.24641821564265168	0.30698720488437187	0.193399135457623	0.1841119092265477	0.13127026343097667	0.19975960691179206	0.10198729374869696	0.15743280767453802	0.12808921810543067	0.15688783477939808	0.0973641908040778	0.11142183426907959	0.11551867573324706	0.2765360588611329	0.21090167153897493	0.11246272533901379	0.10805282815231122	0.20345240603367903	0.1655018209280224	0.127065513297228	0.11854744997117664	0.2137459626936251	0.20745934954422104	0.20692255086185898	0.11839208434667352	0.18561064376951156	0.17077265642492054	0.12105838008430204	0.20654196224788482	0.09481900283883132	0.15031920550008937	0.20238532967842465	0.10807183793462027	0.20893870178632706	0.2122892046403893	0.2707731281018869	0.17507483568596371	0.20044298784121553	0.12893729314892746	0.14275580721350353	0.16947408028997826	0.2205957079592284	0.24634795542633697	0.19741091471468752	0.2806151209237575
2R.8.1	0.16278332650184207	0.14867208943069454	0.14699328892709837	0.14964337753465695	0.10385423678190277	0.09481010097465584	0.19858540683748152	0.12156641996340871	0.16446681641793345	0.14411447058212484	0.21803745358883223	0.21917314625798928	0.1081047466436229	0.10070025960094238	0.163879777665453	0.1185303844728273	0.1203610988485329	0.1535547746419317	0.13495172210740258	0.09257082077365428	0.11364402864493063	0.1154135124342049	0.10295210506273661	0.21986998310879416	0.12744877787714323	0.12158576233320569	0.15596907743015415	0.1973147307020242	0.10437489353486946	0.15580059021471887	0.18339386653902348	0.15302596181666758	0.1566014417387016	0.1363637490922285	0.1503502996484112	0.19200680338434878	0.1472043570380762	0.12447879015073572	0.10031915230403654	0.13126088032403288	0.16491981006226175	0.10365835254058459	0.0	0.2006690251152567	0.21527483416687068	0.21032266014329176	0.14226138113310238	0.16000985723037767	0.14369611549805764	0.13895881733691187	0.13852632349960442	0.1175683037322398	0.15236833341599773	0.217404367997272	0.1605919684593637	0.22561797680514534	0.10628497959170487	0.14744631615104292	0.14055892204568116	0.14598843992550825	0.1411180785008177	0.213037665296535	0.1559096241134054	0.19670870451985306	0.1259749937008796	0.0935653058373105	0.13361169628209124	0.14714307544894784	0.28493813425561865	0.13979826300040699	0.1420335874483471	0.25450515940428237	0.1562438599643415	0.1933130977992267	0.20010183029813158	0.1902995376255641	0.25931369915141644	0.29676743909997194	0.2126539378874229	0.19543888746199664	0.14065298905610035	0.20263403866913576	0.12558906746021367	0.18495832812303645	0.14468886127191252	0.18293504832380983	0.13510989452046804	0.13525290068893955	0.14159440763112988	0.29049783493138215	0.21721149713426752	0.12008701253774719	0.1236011774352551	0.21671524574668974	0.19536684972489504	0.1398599132102546	0.13255330207181734	0.20509188153190644	0.20151672114248403	0.21953695688389321	0.13601572108646873	0.19983395599833956	0.19564865892185548	0.1522014891463087	0.2098646441992667	0.13793235764232784	0.16664750043418478	0.19262249903389225	0.13159123496300548	0.22455139794547596	0.20580224464630037	0.29053941158726765	0.19749099292516462	0.19616057909108617	0.1371309076429565	0.1442426712401501	0.18097188227052177	0.21719793790545258	0.22929886973589284	0.19163736718306176	0.3052639231354106
